,Q,A,label
8511,결혼식 하루 전날에 남자친구가 바람 핀 사실을 알았다니 많이 놀라셨겠어요. 남자친구와 대화해 보셨나요?,너무 흥분해서 앞에선 제대로 말도 못 하고 언성만 잔뜩 높였어. 나 결혼 못 할 것 같아.,2
8512,칭찬을 받아 많이 기쁘시군요.,분위기를 이끄는 탁월한 능력이 있다는 말도 들었어.,2
8513,아내를 사랑하고 있는 만큼 많이 놀라고 기분도 상하셨을 것 같아요.,왜 갑자기 꽃다발을 준 건지 친구에게 전화해 봐야겠어.,2
8514,주위에 도움을 주는 사람이 없어 힘드시겠어요.,친구가 힘들게 살았지만 그래도 결혼을 해서 지금 형편을 보면 나도 내심 부러워.,2
8515,재산이 많이 늘어나 치료비 걱정이 없어서 기쁘시군요.,그동안 치료비 마련을 하려고 이러저러한 일들을 했는데 이젠 안하고 치료만 하면 되니 좋군.,2
8516,또 다른 꿈이 생기셨군요. 어떤 꿈이 생기셨는지 물어봐도 될까요?,회사를 그만두고 애견사업에 관심이 생겨서 관련 시험을 준비해볼까 해.,2
8517,노인 혜택을 받을 수 있어서 기분이 좋으시군요.,아픈 건 서럽지만 혜택이라도 더 받으면 좋잖아? 치료비가 저렴해진대.,2
8518,대인 관계가 원만하신 편이신가 봐요!,응. 근데 이성 관계는 아직 잘 모르겠어.,2
8519,다른 사람을 신경 쓰지 않고 모은 돈으로 혼자 사는 것이 좋으시군요.,혼자 살아서 돈을 넉넉하게 모을 수 있었어. 병원비가 꽤 나가더라고.,2
8520,요즘 팀원들 덕분에 흐뭇하시군요.,서로 배려해 주니 사이가 좋아서 일하기도 너무 편하고 일도 더 잘 되는 거 같아.,2
8521,아내에게 맡긴 돈이 재테크로 불어나서 기쁘시군요.,실은 아내에게 돈을 맡기면서도 내심 불안했는데 믿어보길 잘한 것 같아.,2
8522,이번 기회에 큰 성과를 거둘 수 있을 거라 믿으시는군요. 조금 더 자세히 말씀해 주시겠어요?,오랫동안 준비해 온 프로젝트가 있었는데 이번에 드디어 투자를 받게 되었어. 꼭 성공시키고 싶어.,2
8523,무엇을 결정하셨나요?,앞으로 스튜어디스가 되기로 결심했어.,2
8524,취업에 성공하셨군요. 얼마나 기쁘시겠어요.,삼 년 동안 노력한 성과가 이제 나타나고 있어.,2
8525,친구들과의 오해가 풀렸다니 무척 다행이에요.,응 역시 대화를 하니까 풀리더라.,2
8526,원하시는 기업에 취업에 성공해서 기쁘시겠군요.,응. 기분이 너무 좋아서 지금 날아갈 것 같아.,2
8527,그런 여유로움이 있어 다행이군요.,경제적으로 여유롭지 않았더라면 치료비 못 낼까 봐 불안해했을 거야.,2
8528,힘들거나 우울하지는 않나요?,그렇지는 않아. 부모님이나 선생님께서 위로도 해주시고 응원해주셔서 편안해.,2
8529,걱정을 많이 하셨군요.,초산이라 걱정 많이 했는데 무사히 출산했다고 해서 안심했어.,2
8530,비상금을 찾다니 많이 기쁘셨겠어요.,이걸로 뭘 할지 생각하고 있으니 행복하고 기뻐.,2
8531,오랜 친구와의 대화로 마음이 편해지셨군요. ,정말 고민이 많았는데 나를 잘 아는 친구이다 보니 정말 필요한 조언을 해주었어.,2
8532,기분이 좋으시겠어요. 상금은 어떻게 사용하실 계획이세요?,다음 대회를 위한 재료들을 살 거야.,2
8533,천천히 갚으라고 하시다니 마음이 정말 넓으시네요.,도우면서 사는 거지 뭐. 직접적으로 말하면 자존심 상할까 봐 걱정이야.,2
8534,며느님이 회계 관련 일을 하고 있어 노후 자금을 맡기기로 하셨군요.,우리 며느리가 정말 똑똑하거든 일을 아주 잘해.,2
8535,코로나로 인한 매출 감소가 금방 안정될 것이라고 신뢰하고 계시는군요. 상황에 대해 더 자세히 말씀해 주시겠어요?,요식업 체인점을 하고 있는데 최근 배달 어플리케이션에 등록했거든. 매출 회복을 기대하고 있어.,2
8536,공부를 많이 안 해서 걱정하셨는데 결과가 좋아서 정말 다행이에요.,운이 좋았던 거 같아. 그런데 다음 시험도 운을 믿고 공부 안 하면 위험하겠지?,2
8537,손자가 찾아와서 감동하셨군요.,나 아프지 말고 빨리 나으라고 건강식품을 잔뜩 사 왔더라고. 너무 고맙고 기뻤지.,2
8538,지금 다니고 있는 직장이 마음에 드시는군요.,업무에 대해서 상사들이 잘 알려 줘서 큰 걱정이 없어.,2
8539,기쁜 일이네요! 방도 넓어질 테니 신나겠는데요.,그 동안 내방이 좁아서 갑갑했거든. 방 꾸미는 건 엄두도 못 냈고.,2
8540,어떤 소식을 들으셨는지 좀 더 자세히 설명해주실 수 있을까요?,의사 말이 내가 몇년 전보다도 건강해졌대!,2
8541,이른 은퇴로 느긋하게 살 수 있어서 기쁘시군요.,근데 이렇게 느긋하게 살다가 노후준비를 어떻게 해야 할지 고민이야.,2
8542,어머니와 편안한 사이군요.,맞아. 뭐든지 말해도 될 것 같아.,2
8543,같이 운동을 한다니 너무 설레고 기대가 크시겠어요.,그런데 남편은 오랫동안 운동을 안 해서 운동 신경이 좋지 않아.,2
8544,그런 일이 있었군요. 많이 무서우시겠어요.,지금 있는 돈이 얼마 없는데 또 찾아올 것 같아.,2
8545,남자친구분을 위해 오랜 시간을 희생하셨군요.,그런데 이번에 남자친구가 드디어 행정고시에 합격했어.,2
8546,홀로 노후의 생활을 생각하니 외로움이 느껴지시는군요. ,혼자 하는 여행을 참 좋아하거든. 노후에도 여행은 혼자서도 할 수 있을 것 같아.,2
8547,마을 청년회분들이 소 여물을 줬을 거라고 확신하시는군요.,마을을 위해서 열심히 일하는 사람들이라서 믿음이 가.,2
8548,나를 위해 바로 달려온 남편의 세심한 마음 덕분에 기분이 좋았겠네요.,응. 이렇게 자상한 사람이랑 사니 빨리 건강해져 남편에 보답하고 싶었어.,2
8549,프로젝트를 성공적으로 마무리하시다니 정말 기쁘실 것 같아요.,그런데 내가 프로젝트를 하다가 큰 실수를 해서 솔직히 큰일 날 수 있었어.,2
8550,잘됐네요. 시험을 잘 보기 위해 어떤 노력을 하셨나요?,문제집을 세 번이나 반복해서 풀었어.,2
8551,시골에서 아빠와 함께 보낸 기쁜 기억이 있으시군요.,산에 올라가서 포댓자루로 썰매를 탔는데 정말 재밌었어.,2
8552,이번 프로젝트에 자신이 있으시군요.,그럼. 이번에도 내 능력을 인정받을 수 있을 거라는 확신이 들어.,2
8553,잘 끝나다니 정말 다행이네요.,큰 문제가 없어서 다행이야.,2
8554,노후를 대비해 보험을 많이 드셨군요.,종신보험을 비롯해 여러 보험을 들었어. 내가 아프거나 죽었을 때를 대비하려고.,2
8555,훗날 돌아가셨을 때 조문객이 많을 거란 생각에 기쁘셨군요. 조금 더 자세히 말씀해주시겠어요?,내가 마을에서 제일 친화력이 좋고 나를 좋아하는 사람들이 많거든.,2
8556,가해자들이 징계를 받게 되었군요. 이 일에 대한 사용자님의 기분은 어떠신가요?,학교 폭력 문제에 적극적으로 나서는 우리 학교 선생님들께 참 감사해.,2
8557,후배와 비교하면서 스스로 초라하다고 느끼시는군요. 앞으로 어떻게 하면 좋을까요?,다음 진급 때 좋은 결과가 나올 수 있도록 열심히 일하고 자기계발도 해볼 생각이야.,2
8558,노후 준비가 귀찮으시군요. 그렇다면 따로 노후 준비를 하지 않는다는 말씀이신가요?,응. 노후를 준비한다고 아끼고 저축하면서 궁핍하고 살고 싶지 않아.,2
8559,새로운 직장 사람들이 좋으시군요. 어떤 점 때문에 그렇게 생각하시나요?,먼저 말 걸어주고 모르는 거 물어봐도 친절하게 알려줘.,2
8560,층간 소음이 없어져서 매우 기쁘시겠어요.,이 기쁨을 무엇을 하면서 보낼지 고민이야.,2
8561,자연의 아름다움에 놀라셨군요.,넓은 들판 위에 커다란 나무가 우뚝 서있어. 오래된 나무 같아.,2
8562,가해자들이 처벌을 받는다고 해서 마음이 편해지셨군요.,조사가 얼른 끝나면 좋겠어. 조사 절차가 생각보다 복잡하더라고.,2
8563,어르신들이 건강해 보이셔서 안도하셨군요.,앞으로도 별 탈 없이 만수무강하셔야 할 텐데.,2
8564,많이 위험한 상황이군요.,나도 면역력을 많이 키워야겠어.,2
8565,더는 일할 필요가 없다고 생각하시는군요. 무슨 일이 있으세요?,그동안 열심히 일해서 돈을 모았더니 지금은 총재산이 삼십억 원이 조금 넘는 수준이야.,2
8566,담임 선생님의 도움에 감사하는군요.,하루하루가 지옥 같았는데. 앞으로는 걱정 없겠어.,2
8567,생리를 안 하셔서 기분이 좋으시겠어요.,정말 귀찮았었는데 이젠 너무 좋아.,2
8568,정말 축하드려요. 원하던 기업에 합격하셔서 너무 기쁘시겠어요.,응. 부모님도 친구들도 모두 진심으로 축하해 줘서 더 행복해.,2
8569,오늘도 야근이라고 하시는 거 보니 야근을 자주 하시나 봐요. 일이 많으신가 봐요.,그래도 혼자 하는 게 아니고 날 믿고 잘 따라주고 있는 팀원들이 있어서 큰 걱정은 안 해.,2
8570,주변에 도움을 줄 사람들이 많아서 좋으시겠어요. 그분들께 어떻게 감사한 마음을 전할 수 있을까요?,나도 주변 사람들이 힘들때 주저없이 도움을 줄꺼야.,2
8571,체력이 좋으시다니 정말 기쁘시겠어요.,하루도 빠짐없이 운동하다 보니 친구들 중에 우리가 가장 체력이 좋더라고.,2
8572,와 축하해요! 어려웠던 과목을 어떻게 극복했나요?,이 과목이 가장 신경 쓰여서 공부 시간을 많이 늘렸어.,2
8573,내일이 정말 기다려지시겠어요.,내일이 빨리 왔으면 좋겠어. 친구들과 처음 떠나는 여행이라 더 기대되는 것 같아.,2
8574,와 축하드립니다. 날짜는 잡으셨나요?,아직은 아니고 내년 이맘때쯤에 한다고 하네.,2
8575,남편과 어떤 일이 있었나요?,친구들 앞에서 우리가 싸웠던 일을 아무렇지 않게 말하더라니까.,2
8576,도와주신 친구분의 성적이 많이 올라서 기쁘시군요.,뿌듯함도 크지만 친구를 도와주면서 나도 많은 학업적 도움을 받을 수 있어서 좋았어.,2
8577,건강하셔서 기분이 좋으신가 봐요.,주변 사람들보다 체력이 좋아.,2
8578,최근 어떠한 일로 여유가 생기셨는지 말씀해 주시겠어요?,지난 달 취업해서 첫 번째 월급을 탔거든.,2
8579,혼자 적적한데 옆집 분이 찾아주셔서 신이 나시겠네요!,그러게 말이야. 요즘 옆집 사람이랑 이런 관계를 유지하기 쉽지 않은데.,2
8580,미성년자인데 이모라는 호칭을 얻어서 당황스러우셨겠어요.,그래도 새 식구가 생겨서 기뻐.,2
8581,취업 축하드려요. 합격하여 기분이 좋으시겠어요. 기쁜 소식을 다른 분들께도 전하셨나요?,가족에게 말했는데 매우 좋아해. 다른 회사도 면접을 봤는데 그 회사의 합격 소식도 기다리고 있어.,2
8582,갑자기 눈앞이 캄캄해져서 당황스러웠겠어요.,당황하고 있는데 친구가 내가 안심할 수 있게 웃어줘서 마음이 좀 편안해 지면서 안정이 됐어.,2
8583,투 잡을 하며 스스로를 희생하셨군요.,나를 위한 시간을 갖고 깊은 마음이 지금은 더 큰 것 같아.,2
8584,스터디에 아는 사람이 없어서 쓸쓸하시군요. 토익 스터디는 좀 어떠신가요?,스터디 자체는 괜찮아. 거기서 원하는 점수 받고 토익 졸업한 사람들이 꽤 많더라고. ,2
8585,친구와 좋은 일이 있으신가요?,친구가 같이 여행을 가자고 했거든.,2
8586,여유롭게 생활할 수 있어 좋으시겠어요.,그래서 마음의 안정을 가질 수 있었던 것 같아.,2
8587,잘 된 일이네요.,아기가 점점 클게 벌써 기대가 되네. 내가 많이 놀아줘야지. ,2
8588,이 상황에서 할 수 있는 게 어떤 것이 있을까요?,중학교 수업을 들을 때보다 훨씬 더 열심히 할 거야.,2
8589,이 기분을 유지하려면 어떻게 해야 할까요?,회사생활을 열심히 해서 계속 월급을 받을거야!,2
8590,이런 일이 생기면 어떻게 하면 될지 계획이 있으신가요?,내가 생명이 위급하면 가족 모두를 불러서 다 한 번씩 보고 가도록 할 거야.,2
8591,속상하겠네요. 아들분과 대화는 나누어보셨나요?,이제 차츰 해보려고.,2
8592,부모님께서 그렇게 말씀해주시니 정말 기쁘시겠어요.,응. 그래서 앞으로 더 열심히 해서 좋은 결과까지 얻고 싶어.,2
8593,커플이 되어서 기쁘시군요.,응. 앞으로 남자친구한테 잘해 줘야지.,2
8594,엄마가 못나보이셨군요. 이 상황을 어떻게 하면 좋을까요?,성 정체성에 대한 작은 책을 하나 선물해드리고 싶네.,2
8595,오랫동안 보고 싶었겠어요.,정말 보고 싶었지.,2
8596,이렇게 기분이 좋을 때 뭘 하고 싶으세요?,이제 갈 데 정해졌으니까 친구들이랑 밤새 놀아야지.,2
8597,깜짝 놀라셨겠어요. 정말 다행이에요.,그래도 아직 가슴이 떨려.,2
8598,혼나야 마땅한 학생들이 처벌 받아서 다행이에요.,앞으로 우리 학교에서 그러한 폭력이나 괴롭힘은 더 이상 일어나지 않으면 좋겠어.,2
8599,일 년 동안 십 킬로는 감량해서 매우 만족스러우시군요.,운동 삼아 계속 걷다 보니 좋은 결과가 있더군. 요요현상이 있으니 꾸준히 걸을까 해.,2
8600,직장 동료들이 보는 앞에서 넘어지셔서 부끄러우셨군요. 넘어진 후에 어떠한 일이 일어났나요?,직장 동료들이 날 보면서 괜찮냐고 물어봤어. 다행히도 다치지는 않았어.,2
8601,컴퓨터로 무엇을 하고 싶으신가요?,일단 게임부터 설치할 거야.,2
8602,지금의 상황이 잘 유지되려면 어떻게 하면 좋을까요?,일단 병을 치료하고 난 다음에 생각을 해야겠지만 쭉 여기 살려고 해.,2
8603,땀을 흘린 것에 대한 보상을 받는 기분이라는 말씀이시네요.,오늘만큼은 그동안 노력한 나 자신을 칭찬하며 기쁜 마음으로 맛있게 먹을 거야.,2
